catchment_id,downstream_id,basin_id,longitude,latitude,river_width,river_depth,river_length,catchment_area,upstream_area,is_river_mouth,segment_sample_cells,segment_water_cells,segment_perennial_cells,segment_water_ratio,segment_dominant_component_id,segment_component_ids,downstream_in_raster,flow_status_row,flow_status_col,point_flow_status,point_component_id,nearest_water_row,nearest_water_col,nearest_water_lon,nearest_water_lat,nearest_water_component_id,nearest_water_status,nearest_water_distance_km,match_confidence
5094736,5094737,49905,103.02708435058594,16.300416946411133,70.563385,0.0,8457.123,105096376.0,29328789504.0,0,111,50,0,0.45045045045045046,31242,31242,True,5296,4003,0,0,5296,4002,103.020625,16.303874999999998,31242,1,0.7893582559107313,high
5087489,5089289,49905,102.6995849609375,21.050416946411133,94.0989,0.0,9710.744,126456760.0,17609271296.0,0,118,22,0,0.1864406779661017,102262,102262,True,4721,3963,1,102262,4721,3963,102.698875,21.047624999999996,102262,1,0.31907344931940734,medium
5114572,5116373,49905,104.2612533569336,12.651249885559082,553.282,0.0,15237.818,157174480.0,54202331136.0,0,59,59,59,1.0,31242,31242,True,5739,4152,2,31242,5739,4152,104.258125,12.649124999999998,31242,2,0.413555841575026,high
5092917,5092918,49905,102.97208404541016,18.18541717529297,125.87195,0.0,9420.052,42389292.0,16418894848.0,0,59,20,19,0.3389830508474576,31242,31242,True,5068,3996,0,0,5068,3995,102.962875,18.184874999999998,31242,2,0.9747209717651883,high
5130772,5128972,49905,105.00041961669922,12.732915878295898,50.85333,0.0,19383.525,92145856.0,13459191808.0,0,71,53,0,0.7464788732394366,31242,31242,True,5729,4242,0,0,5729,4241,104.99237500000001,12.731625000000001,31242,1,0.8842540254617706,high
5137938,5134338,49905,105.3879165649414,16.102916717529297,145.26622,0.0,10018.224,119054456.0,19764897792.0,0,109,32,27,0.29357798165137616,31242,31242,True,5320,4289,2,31242,5320,4289,105.388375,16.105874999999997,31242,2,0.332572329065922,high
5154156,5154157,49905,106.29291534423828,14.311249732971191,86.251724,0.0,19311.229,65054284.0,23410968576.0,0,138,44,42,0.3188405797101449,31242,31242,True,5538,4399,2,31242,5538,4399,106.295875,14.307375,31242,2,0.5360252032275935,high
5163160,5161360,49905,106.8004150390625,13.961250305175781,425.5732,0.0,18590.443,151957504.0,16219469824.0,0,80,33,33,0.4125,31242,31242,True,5580,4460,2,31242,5580,4460,106.799125,13.960874999999994,31242,2,0.14532927637511645,high
5170366,5168566,49905,107.2004165649414,13.314582824707031,185.4371,0.0,18130.754,226077056.0,23838101504.0,0,134,28,27,0.208955223880597,31242,31242,True,5658,4509,2,31242,5658,4509,107.203375,13.317374999999998,31242,2,0.44595033858492894,high
4970374,4972174,49905,96.1995849609375,32.53541564941406,76.22712,0.0,12954.94,136223856.0,16035636224.0,0,90,19,7,0.2111111111111111,66135,66135,True,3329,3175,0,0,3328,3175,96.197875,32.539874999999995,66135,1,0.5211231902674849,high
4970381,4970380,49905,96.15791320800781,31.891250610351562,59.184845,0.0,9369.256,111476320.0,11323228160.0,0,107,23,20,0.21495327102803738,68987,68243;68987,True,3407,3170,0,0,3406,3170,96.156625,31.896375,68243,2,0.5826410528981749,high
5051485,5053285,49905,100.72541809082031,21.457916259765625,58.10455,0.0,10270.82,91522704.0,14811856896.0,0,89,6,0,0.06741573033707865,101960,101960;102020;102068;102175,True,4671,3724,0,0,4671,3723,100.718875,21.460124999999998,101960,1,0.7202900262950855,medium
5103747,5105546,49905,103.60791778564453,15.301250457763672,85.955864,0.0,21367.965,138526256.0,33810655232.0,0,133,50,7,0.37593984962406013,31242,31242,True,5418,4073,1,31242,5418,4073,103.606375,15.297374999999995,31242,1,0.46160886713824384,high
5094737,5096537,49905,103.1129150390625,16.227083206176758,44.21476,0.0,18449.562,104986704.0,29433776128.0,0,53,24,0,0.4528301886792453,31242,31242,True,5305,4013,1,31242,5305,4013,103.11137500000001,16.229625,31242,1,0.32698163489106813,high
5089289,5089290,49905,102.7562484741211,20.94208335876465,94.914444,0.0,15614.071,109093552.0,17952882688.0,0,73,16,0,0.2191780821917808,102262,102262,True,4734,3970,1,102262,4734,3970,102.756625,20.940374999999996,102262,1,0.1939438310682963,high
5116373,5118173,49905,104.305419921875,12.643749237060547,554.3815,0.0,5147.2007,283197952.0,54679584768.0,0,75,75,75,1.0,31242,31242,True,5740,4158,2,31242,5740,4158,104.307625,12.640875000000001,31242,2,0.3992305073743675,high
5092918,5094717,49905,103.02207946777344,18.19124984741211,128.03941,0.0,13125.455,105311656.0,16524207104.0,0,57,22,16,0.38596491228070173,31242,31242,True,5067,4002,2,31242,5067,4002,103.020625,18.193124999999995,31242,2,0.2590027641954297,high
5128972,5128973,49905,104.9487533569336,12.700416564941406,65.58471,0.0,21677.896,79020576.0,13538212864.0,0,59,58,0,0.9830508474576272,31242,31242,True,5733,4236,1,31242,5733,4236,104.951125,12.698625,31242,1,0.3253774281322535,high
5134338,5134339,49905,105.26041412353516,16.10041618347168,151.56592,0.0,17210.854,129597568.0,19894495232.0,0,80,27,23,0.3375,31242,31242,True,5321,4273,2,31242,5321,4273,105.25637499999999,16.097625,31242,2,0.5315395889866349,high
5154157,5155958,49905,106.39791870117188,14.200416564941406,191.0695,0.0,23930.72,230045056.0,24825788416.0,0,89,18,18,0.20224719101123595,31242,31242,True,5551,4411,2,31242,5551,4411,106.394875,14.200125,31242,2,0.32970103095931563,high
5161360,5163161,49905,106.75875091552734,13.900416374206543,346.02625,0.0,16091.293,138295744.0,16357765120.0,0,63,17,17,0.2698412698412698,31242,31242,True,5587,4455,2,31242,5587,4455,106.757875,13.903124999999996,31242,2,0.3156764345251772,high
5168566,5166766,49905,107.06041717529297,13.363750457763672,202.46933,0.0,23013.258,145043120.0,26631024640.0,0,61,16,15,0.26229508196721313,31242,31242,True,5652,4492,2,31242,5652,4492,107.063125,13.366875,31242,2,0.45445036967852354,high
5170388,5168587,49905,107.2179183959961,11.199583053588867,416.52747,0.0,5347.7236,168052464.0,13736560640.0,0,50,49,36,0.98,31242,31242,True,5915,4511,2,31242,5915,4511,107.219875,11.197125,31242,2,0.3467778341492887,high
4972174,4972175,49905,96.26875305175781,32.48958206176758,57.31648,0.0,10494.664,58874456.0,16094511104.0,0,84,19,13,0.2261904761904762,66135,66135,True,3334,3184,2,66135,3334,3184,96.272125,32.490375,66135,2,0.3283205476901507,high
4970380,4972181,49905,96.26958465576172,31.862916946411133,62.366627,0.0,17226.635,77098584.0,11638301696.0,0,44,10,9,0.22727272727272727,68987,68987;69238,True,3410,3184,2,68987,3410,3184,96.272125,31.863374999999998,68987,2,0.24525527427267066,high
5053285,5053286,49905,100.72208404541016,21.363750457763672,58.67325,0.0,14731.478,121811456.0,15099682816.0,0,60,10,0,0.16666666666666666,31242,31242;102175,True,4683,3723,0,0,4684,3723,100.718875,21.352874999999997,102175,1,1.2541287830634311,medium
5105546,5107346,49905,103.73542022705078,15.353750228881836,115.07507,0.0,28604.547,138598880.0,34654773248.0,0,80,45,1,0.5625,31242,31242,True,5411,4089,1,31242,5411,4089,103.738375,15.355125000000001,31242,1,0.3517798465138137,high
5096537,5096538,49905,103.12791442871094,16.198749542236328,62.27521,0.0,8348.635,150588512.0,30226386944.0,0,75,35,0,0.4666666666666667,31242,31242,True,5309,4015,0,0,5308,4015,103.127875,16.204875,31242,1,0.681133779323541,high
5089290,5089291,49905,102.7379150390625,20.87125015258789,96.03615,0.0,10619.624,137660144.0,18355589120.0,0,70,17,0,0.24285714285714285,102262,102262,True,4742,3968,1,102262,4742,3968,102.740125,20.874375,102262,1,0.41647870790678926,high
5118173,5118174,49905,104.35541534423828,12.60041618347168,555.6664,0.0,10028.142,283207840.0,55239159808.0,0,99,92,40,0.9292929292929293,31242,31242,True,5745,4164,2,31242,5745,4164,104.357125,12.599624999999996,31242,2,0.20532893648491132,high
5094717,5096518,49905,102.99874877929688,18.157917022705078,150.3748,0.0,4890.932,153021280.0,16677228544.0,0,148,40,30,0.2702702702702703,31242,31242;108925,True,5071,3999,2,31242,5071,3999,102.995875,18.160125,31242,2,0.39047716551903927,high
5128973,5127172,49905,104.9004135131836,12.693750381469727,63.806736,0.0,15008.841,66487420.0,13604700160.0,0,92,88,1,0.9565217391304348,31242,31242,True,5734,4230,1,31242,5734,4230,104.901625,12.690374999999996,31242,1,0.3976689624739318,high
5155958,5154159,49905,106.38958740234375,14.102916717529297,215.62488,0.0,15252.646,107799440.0,25328676864.0,0,121,27,27,0.2231404958677686,31242,31242,True,5563,4410,2,31242,5563,4410,106.38662500000001,14.101124999999996,31242,2,0.3765082961060255,high
5163161,5161361,49905,106.74041748046875,13.852916717529297,330.20224,0.0,6929.911,124453464.0,16609587200.0,0,54,13,11,0.24074074074074073,31242,31242,True,5593,4453,2,31242,5593,4453,106.741375,13.853625000000001,31242,2,0.12995776357390904,high
5166766,5166765,49905,107.0304183959961,13.39958381652832,191.70352,0.0,6331.278,146413776.0,27162152960.0,0,108,30,28,0.2777777777777778,31242,31242,True,5648,4488,2,31242,5648,4488,107.030125,13.399874999999994,31242,2,0.04533788146720303,high
5168587,5168588,49905,107.17791748046875,11.200416564941406,419.25388,0.0,5100.06,114563704.0,13851124736.0,0,102,102,98,1.0,31242,31242,True,5915,4506,2,31242,5915,4506,107.17862500000001,11.197125,31242,2,0.37405374181043316,high
4972175,4973975,49905,96.33041381835938,32.438751220703125,92.160995,0.0,10681.1045,76583200.0,16171094016.0,0,91,17,8,0.18681318681318682,66135,66135;66784;66816,True,3340,3191,2,66135,3340,3191,96.329875,32.440875,66135,2,0.2415065438342713,medium
4972181,4973981,49905,96.2995834350586,31.852916717529297,54.252666,0.0,4729.7915,120678952.0,11880416256.0,0,115,23,20,0.2,69238,68987;69238,True,3411,3187,1,68987,3411,3187,96.296875,31.855124999999997,68987,1,0.3545878646372953,high
5107346,5109146,49905,103.79708099365234,15.39958381652832,97.899765,0.0,12016.5,158128624.0,34812903424.0,0,71,56,2,0.7887323943661971,31242,31242,True,5406,4096,1,31242,5406,4096,103.796125,15.396374999999999,31242,1,0.3712316310205275,high
5096538,5098338,49905,103.20625305175781,16.19791603088379,51.25284,0.0,10766.128,160167472.0,30386554880.0,0,45,20,2,0.4444444444444444,31242,31242;114008,True,5309,4025,1,31242,5309,4025,103.210375,16.196624999999997,31242,1,0.46296672027556596,high
5089291,5087491,49905,102.6987533569336,20.831249237060547,98.129234,0.0,6670.968,137663712.0,19323365376.0,0,94,21,4,0.22340425531914893,102262,102262;103585,True,4747,3963,1,102262,4747,3963,102.698875,20.833124999999995,102262,1,0.20895837340859483,high
5118174,5119974,49905,104.40625,12.516249656677246,149.36018,0.0,13240.159,63502220.0,55302660096.0,0,80,72,18,0.9,31242,31242,True,5755,4170,2,31242,5755,4170,104.40662499999999,12.517125,31242,2,0.10550332418790319,high
5127172,5125372,49905,104.81041717529297,12.71208381652832,64.04723,0.0,18023.277,60779784.0,13665479680.0,0,53,52,0,0.9811320754716981,31242,31242,True,5731,4219,1,31242,5731,4219,104.81087500000001,12.715125,31242,1,0.34179147278250094,high
5154159,5152359,49905,106.31541442871094,13.998749732971191,280.48502,0.0,15772.778,120060176.0,26878799872.0,0,54,17,17,0.3148148148148148,31242,31242,True,5575,4401,2,31242,5575,4401,106.312375,14.002125,31242,2,0.49839526381590954,high
5161361,5159561,49905,106.6995849609375,13.846250534057617,239.32295,0.0,5245.9497,169597120.0,16951661568.0,0,103,29,25,0.2815533980582524,31242,31242,True,5594,4448,2,31242,5594,4448,106.700125,13.845374999999997,31242,2,0.11347892163354624,high
5166765,5164964,49905,106.97208404541016,13.488750457763672,155.37112,0.0,15526.284,96134312.0,27582345216.0,0,44,15,15,0.3409090909090909,31242,31242,True,5637,4481,2,31242,5637,4481,106.972375,13.490624999999994,31242,2,0.21080067243133507,high
5168588,5168589,49905,107.10041809082031,11.130416870117188,430.9344,0.0,13195.956,234657872.0,14353639424.0,0,66,60,51,0.9090909090909091,31242,31242,True,5923,4497,2,31242,5923,4497,107.104375,11.131124999999997,31242,2,0.43883430934852885,high
4973975,4975776,49905,96.41458129882812,32.41041564941406,27.583519,0.0,12604.802,92717016.0,16263811072.0,0,114,27,7,0.23684210526315788,66816,66784;66816,True,3344,3201,0,0,3344,3202,96.420625,32.407875,66816,1,0.6338008552506451,high
4973981,4973982,49905,96.3379135131836,31.742916107177734,47.34887,0.0,17462.525,103760024.0,12051350528.0,0,96,18,9,0.1875,69238,69238;69707,True,3425,3192,2,69238,3425,3192,96.338125,31.739625,69238,2,0.36650098099696554,medium
5109146,5107345,49905,103.82958221435547,15.44708251953125,57.154617,0.0,15152.376,55248016.0,34868150272.0,0,48,40,2,0.8333333333333334,31242,31242,True,5400,4100,1,31242,5400,4100,103.829125,15.445875000000001,31242,1,0.14293302869771968,high
5098338,5098337,49905,103.24124908447266,16.199583053588867,46.267582,0.0,4787.8945,200381712.0,30792245248.0,0,91,39,4,0.42857142857142855,31242,31242;114008,True,5309,4029,0,0,5309,4028,103.23512500000001,16.196624999999997,31242,1,0.7319978289061126,high
5087491,5087492,49905,102.6504135131836,20.761249542236328,62.90604,0.0,13167.201,137997792.0,19461363712.0,0,78,19,4,0.24358974358974358,103585,103585,True,4756,3957,1,103585,4756,3957,102.64937499999999,20.758874999999996,103585,1,0.2852637800974712,high
5125372,5121773,49905,104.77958679199219,12.700416564941406,55.470825,0.0,4573.8315,146807632.0,14845302784.0,0,285,249,8,0.8736842105263158,31242,31242,True,5733,4215,1,31242,5733,4215,104.777875,12.698625,31242,1,0.27233312549054217,high
5152359,5154160,49905,106.30291748046875,13.963749885559082,209.54791,0.0,4876.9746,144013344.0,27022813184.0,0,45,14,14,0.3111111111111111,31242,31242,True,5580,4400,2,31242,5580,4400,106.304125,13.960874999999994,31242,2,0.3452098293973363,high
5159561,5159562,49905,106.617919921875,13.786250114440918,242.31808,0.0,19045.361,168826112.0,17120487424.0,0,73,20,19,0.273972602739726,31242,31242,True,5601,4438,2,31242,5601,4438,106.617625,13.787624999999998,31242,2,0.15616277018173727,high
5164964,5164965,49905,106.9487533569336,13.50041675567627,170.69429,0.0,4698.7036,133600208.0,27715946496.0,0,67,20,20,0.29850746268656714,31242,31242,True,5636,4478,0,0,5636,4477,106.939375,13.498874999999998,31242,2,1.0284051371981622,high
5168589,5164988,49905,107.06458282470703,11.102083206176758,434.0183,0.0,6159.639,144941344.0,14498581504.0,0,134,41,26,0.30597014925373134,31242,31242,True,5927,4492,1,31242,5927,4492,107.063125,11.098124999999996,31242,1,0.4679962452264632,high
4975776,4975777,49905,96.4629135131836,32.3004150390625,93.03276,0.0,16894.762,121889768.0,16945311744.0,0,101,32,2,0.31683168316831684,66816,66816,True,3357,3207,1,66816,3357,3207,96.461875,32.300625,66816,1,0.10036148528849131,high
4973982,4975782,49905,96.4254150390625,31.707082748413086,29.886343,0.0,12100.627,92145944.0,12311242752.0,0,74,13,7,0.17567567567567569,69707,69707,True,3429,3203,0,0,3429,3202,96.420625,31.706625,69707,1,0.4559827407726489,medium
5107345,5109145,49905,103.85124969482422,15.464582443237305,138.70406,0.0,4636.601,69858896.0,35795009536.0,0,59,51,0,0.864406779661017,31242,31242,True,5398,4103,1,31242,5398,4103,103.853875,15.462374999999994,31242,1,0.3733750565300702,high
5098337,5100137,49905,103.3245849609375,16.227916717529297,62.414566,0.0,21521.904,53113656.0,30845358080.0,0,74,53,0,0.7162162162162162,31242,31242,True,5305,4039,1,31242,5305,4039,103.325875,16.229625,31242,1,0.23463075867707178,high
5087492,5087493,49905,102.6620864868164,20.681249618530273,133.90215,0.0,10963.953,124833400.0,19688734720.0,0,87,18,0,0.20689655172413793,103585,31242;103585,True,4765,3959,0,0,4765,3958,102.657625,20.684624999999997,103585,1,0.5968905995513956,high
5121773,5119974,49905,104.48041534423828,12.536249160766602,49.7423,0.0,64708.457,84953688.0,15034657792.0,0,43,36,13,0.8372093023255814,31242,31242,True,5753,4179,1,31242,5753,4179,104.480875,12.533625,31242,1,0.29602859616265803,high
5154160,5154161,49905,106.3004150390625,13.927916526794434,239.53215,0.0,4935.6074,154806816.0,27177619456.0,0,63,16,16,0.25396825396825395,31242,31242,True,5584,4400,0,0,5584,4399,106.295875,13.927875,31242,2,0.4900094629204083,high
5159562,5157762,49905,106.60041809082031,13.720417022705078,389.77145,0.0,8692.3955,179732560.0,17300219904.0,0,87,24,24,0.27586206896551724,31242,31242,True,5609,4436,2,31242,5609,4436,106.601125,13.721624999999996,31242,2,0.15450974802892467,high
5164965,5163164,49905,106.89791870117188,13.47541618347168,194.74103,0.0,9782.454,79773672.0,27795720192.0,0,44,17,17,0.38636363636363635,31242,31242,True,5639,4472,2,31242,5639,4472,106.898125,13.474125,31242,2,0.1452959834086481,high
5164988,5164989,49905,106.92208099365234,11.046249389648438,119.345535,0.0,29725.441,144426784.0,22158088192.0,0,52,17,15,0.3269230769230769,31242,31242,True,5933,4475,2,31242,5933,4475,106.922875,11.048624999999994,31242,2,0.2780059662723431,high
4975777,4975778,49905,96.4937515258789,32.19874954223633,56.149506,0.0,15253.44,111493640.0,17175263232.0,0,84,24,0,0.2857142857142857,66816,66816,True,3369,3211,1,66816,3369,3211,96.49487500000001,32.201625,66816,1,0.3367584580548099,high
4975782,4977582,49905,96.49958038330078,31.71291732788086,46.04137,0.0,9463.934,111192888.0,12490507264.0,0,72,8,5,0.1111111111111111,69788,69707;69756;69788,True,3428,3212,2,69707,3428,3212,96.503125,31.714875,69707,2,0.39975830312918204,medium
5109145,5110945,49905,103.89958190917969,15.452083587646484,98.07823,0.0,11429.143,122939072.0,35917946880.0,0,108,85,4,0.7870370370370371,31242,31242,True,5399,4109,1,31242,5399,4109,103.90337500000001,15.454124999999998,31242,1,0.4656067936040375,high
5100137,5101937,49905,103.39958190917969,16.241249084472656,44.792435,0.0,14284.723,143079488.0,31124975616.0,0,79,49,0,0.620253164556962,31242,31242;114009,True,5304,4048,1,31242,5304,4048,103.400125,16.237874999999995,31242,1,0.37963516295416333,high
5087493,5087494,49905,102.64458465576172,20.60041618347168,82.92029,0.0,10581.734,125304320.0,19926929408.0,0,68,18,0,0.2647058823529412,31242,31242,True,4775,3956,1,31242,4775,3956,102.641125,20.602125,31242,1,0.4071531592508098,high
5119974,5121774,49905,104.49958038330078,12.513750076293945,639.9004,0.0,12068.742,225108512.0,70753812480.0,0,89,88,30,0.9887640449438202,31242,31242,True,5755,4181,2,31242,5755,4181,104.497375,12.517125,31242,2,0.4451335759232543,high
5154161,5152361,49905,106.28874969482422,13.87791633605957,298.72595,0.0,7058.0273,112496312.0,27290116096.0,0,90,22,22,0.24444444444444444,31242,31242,True,5590,4398,2,31242,5590,4398,106.28762499999999,13.878374999999998,31242,2,0.131686946221018,high
5157762,5157763,49905,106.51708221435547,13.692916870117188,342.02603,0.0,11057.4375,99364624.0,17551988736.0,0,68,28,22,0.4117647058823529,31242,31242,True,5612,4426,2,31242,5612,4426,106.518625,13.696874999999999,31242,2,0.47062675114635955,high
5163164,5163166,49905,106.87458038330078,13.481249809265137,183.5873,0.0,4739.379,143264256.0,28087347200.0,0,76,20,20,0.2631578947368421,31242,31242,True,5638,4469,2,31242,5638,4469,106.87337500000001,13.482374999999998,31242,2,0.18067169394628993,high
5164989,5163189,49905,106.9004135131836,11.027083396911621,191.86047,0.0,4680.242,185127488.0,22546663424.0,0,101,34,31,0.33663366336633666,31242,31242,True,5936,4472,2,31242,5936,4472,106.898125,11.023874999999997,31242,2,0.4355037358353447,high
4975778,4977578,49905,96.54624938964844,32.14458465576172,108.08381,0.0,9740.65,136191664.0,17514543104.0,0,64,18,4,0.28125,66816,66816;67987,True,3376,3217,1,66816,3376,3217,96.544375,32.143874999999994,66816,1,0.1933130080489676,high
4977582,4977583,49905,96.56124877929688,31.69041633605957,34.649998,0.0,12078.194,104943368.0,12595450880.0,0,88,15,7,0.17045454545454544,69788,69756;69788;69848,True,3431,3219,2,69788,3431,3219,96.56087500000001,31.690125,69788,2,0.04796000157346462,medium
5110945,5112745,49905,103.9937515258789,15.394582748413086,134.37161,0.0,21745.303,113547016.0,36031492096.0,0,88,57,22,0.6477272727272727,31242,31242,True,5406,4120,2,31242,5406,4120,103.994125,15.396374999999999,31242,2,0.2032717223660739,high
5101937,5101938,49905,103.45208740234375,16.18458366394043,94.13908,0.0,19335.166,41188132.0,31166164992.0,0,87,49,0,0.5632183908045977,31242,31242,True,5310,4054,1,31242,5310,4054,103.449625,16.188375,31242,1,0.4968624698017282,high
5087494,5085694,49905,102.58541870117188,20.583749771118164,122.41372,0.0,9992.654,83114888.0,20107259904.0,0,89,21,0,0.23595505617977527,31242,31242,True,4777,3949,1,31242,4777,3949,102.583375,20.585625,31242,1,0.2978884189462901,high
5121774,5121775,49905,104.5495834350586,12.454583168029785,640.1751,0.0,9358.83,130843368.0,70884655104.0,0,67,66,11,0.9850746268656716,31242,31242,True,5763,4187,2,31242,5763,4187,104.546875,12.451124999999998,31242,2,0.48409398264616493,high
5152361,5152362,49905,106.24708557128906,13.800416946411133,325.71158,0.0,11831.318,135583696.0,28110870528.0,0,84,27,26,0.32142857142857145,31242,31242,True,5599,4393,2,31242,5599,4393,106.246375,13.804124999999999,31242,2,0.41939616821130715,high
5157763,5155963,49905,106.46208190917969,13.682916641235352,332.35742,0.0,10195.898,148513664.0,18370287616.0,0,80,43,23,0.5375,31242,31242,True,5614,4419,0,0,5613,4419,106.460875,13.688624999999995,31242,2,0.6479959509232873,high
5163166,5163165,49905,106.83708190917969,13.427083015441895,153.14174,0.0,9941.996,134525824.0,28348698624.0,0,62,12,11,0.1935483870967742,31242,31242,True,5645,4465,0,0,5644,4465,106.840375,13.432874999999996,31242,2,0.7359614835065876,medium
5163189,5161389,49905,106.8004150390625,11.05875015258789,263.92764,0.0,14609.782,76451432.0,22623115264.0,0,72,29,29,0.4027777777777778,31242,31242,True,5932,4460,2,31242,5932,4460,106.799125,11.056874999999998,31242,2,0.25158552351955255,high
4977578,4979378,49905,96.5995864868164,32.1370849609375,51.086582,0.0,6064.0957,171561424.0,18001451008.0,0,107,21,6,0.19626168224299065,67987,66816;67987;68030,True,3377,3224,2,66816,3377,3224,96.602125,32.135625,66816,2,0.28893937180445317,medium
4977583,4979383,49905,96.65458679199219,31.672916412353516,32.335762,0.0,11917.06,112032976.0,14572656640.0,0,93,11,2,0.11827956989247312,69848,69848;70042;70102,True,3433,3230,2,69848,3433,3230,96.651625,31.673624999999998,69848,2,0.2911481215483583,medium
5112745,5112746,49905,104.08291625976562,15.38208293914795,173.56659,0.0,16395.42,96756640.0,41033023488.0,0,53,37,15,0.6981132075471698,31242,31242,True,5408,4131,2,31242,5408,4131,104.08487500000001,15.379874999999998,31242,2,0.3230738318763788,high
5101938,5103737,49905,103.53624725341797,16.215415954589844,43.284576,0.0,19031.395,137849344.0,31737442304.0,0,73,37,0,0.5068493150684932,31242,31242,True,5307,4064,1,31242,5307,4064,103.53212500000001,16.213124999999998,31242,1,0.508545952424544,high
5085694,5085695,49905,102.5737533569336,20.485416412353516,116.38636,0.0,13628.3125,109412080.0,21897248768.0,0,103,24,12,0.23300970873786409,31242,31242,True,4789,3948,1,31242,4789,3948,102.575125,20.486624999999997,31242,1,0.19614650135080014,high
5121775,5123576,49905,104.5995864868164,12.425416946411133,410.89563,0.0,6789.651,117277880.0,71940456448.0,0,140,139,14,0.9928571428571429,31242,31242,True,5766,4193,1,31242,5766,4193,104.596375,12.426375,31242,1,0.3646449646968935,high
5152362,5150562,49905,106.2004165649414,13.747917175292969,278.40878,0.0,12311.684,114657224.0,28353187840.0,0,76,22,21,0.2894736842105263,31242,31242,True,5606,4387,2,31242,5606,4387,106.196875,13.746375,31242,2,0.4192022332812146,high
5155963,5154163,49905,106.4004135131836,13.635416030883789,279.42792,0.0,10517.4,178174080.0,18548461568.0,0,115,88,72,0.7652173913043478,31242,31242,True,5619,4412,2,31242,5619,4412,106.403125,13.639125,31242,2,0.5059059602076873,high
5163165,5161365,49905,106.8004150390625,13.44708251953125,213.70026,0.0,4901.626,218650064.0,28661673984.0,0,89,21,19,0.23595505617977527,31242,31242,True,5642,4460,2,31242,5642,4460,106.799125,13.449374999999996,31242,2,0.29059288017731494,high
5161389,5161390,49905,106.77625274658203,10.998749732971191,385.53336,0.86077106,10409.85,62979428.0,22686095360.0,0,67,29,26,0.43283582089552236,31242,31242,True,5939,4457,2,31242,5939,4457,106.77437499999999,10.999125,31242,2,0.20916529578122398,high
4979378,4981178,49905,96.72041320800781,32.1129150390625,28.865702,0.0,17920.545,138085568.0,18139535360.0,0,54,8,2,0.14814814814814814,68030,67987;68030,True,3380,3238,0,0,3380,3237,96.709375,32.110875,67987,1,1.0640777912355082,medium
4979383,4981184,49905,96.70625305175781,31.608749389648438,53.16871,0.0,10760.56,106784112.0,14679440384.0,0,120,18,6,0.15,70221,70042;70102;70221,True,3441,3237,0,0,3441,3236,96.701125,31.607625,70102,2,0.5014602168250827,medium
5112746,5114547,49905,104.0995864868164,15.34375,139.16653,0.0,5515.525,123715200.0,44724895744.0,0,100,75,5,0.75,31242,31242,True,5412,4133,1,31242,5412,4133,104.101375,15.346874999999997,31242,1,0.3968961493694695,high
5103737,5103738,49905,103.59874725341797,16.193750381469727,62.03323,0.0,13522.541,130937944.0,31868379136.0,0,35,20,0,0.5714285714285714,31242,31242,True,5309,4072,1,31242,5309,4072,103.59812500000001,16.196624999999997,31242,1,0.32647660225425096,high
5085695,5083895,49905,102.49541473388672,20.432083129882812,104.15378,0.0,12777.764,110392904.0,22274799616.0,0,57,16,13,0.2807017543859649,31242,31242,True,4796,3938,1,31242,4796,3938,102.492625,20.428874999999998,31242,1,0.46017031256822144,high
5123576,5125377,49905,104.6762466430664,12.300416946411133,251.6805,0.0,18900.197,106951008.0,73230983168.0,0,153,141,29,0.9215686274509803,31242,31242,True,5781,4203,2,31242,5781,4203,104.678875,12.302624999999999,31242,2,0.37659155705857106,high
5150562,5150563,49905,106.16625213623047,13.68708324432373,239.12236,0.0,8940.105,111809480.0,28560144384.0,0,125,30,30,0.24,31242,31242,True,5613,4383,2,31242,5613,4383,106.163875,13.688624999999995,31242,2,0.30878161358527234,high
5154163,5152364,49905,106.28458404541016,13.594583511352539,109.10176,0.0,15502.085,170932704.0,18719393792.0,0,92,46,44,0.5,31242,31242,True,5624,4398,2,31242,5624,4398,106.28762499999999,13.597874999999995,31242,2,0.49190816735675524,high
5161365,5159565,49905,106.7004165649414,13.460416793823242,219.30229,0.0,14715.36,204579216.0,29051482112.0,0,89,23,23,0.25842696629213485,31242,31242,True,5641,4448,0,0,5641,4447,106.69187500000001,13.457625,31242,2,0.9744655564942271,high
5161390,5163190,49905,106.7995834350586,10.949583053588867,587.1702,1.1729287,8777.11,144614672.0,22956627968.0,0,109,51,46,0.46788990825688076,31242,31242;122189;122198;122233,True,5945,4460,2,31242,5945,4460,106.799125,10.949624999999997,31242,2,0.05026456509578363,high
4981178,4981179,49905,96.7629165649414,32.10041809082031,42.093037,0.0,5325.4272,137161040.0,18276696064.0,0,98,17,7,0.17346938775510204,68030,68030;68343,True,3381,3243,1,68030,3381,3243,96.758875,32.102625,68030,1,0.45293084470538647,medium
4981184,4982984,49905,96.7995834350586,31.52458381652832,49.1423,0.0,16199.422,105545400.0,15079060480.0,0,100,19,7,0.19,70221,70221,True,3451,3248,2,70221,3451,3248,96.80012500000001,31.525125,70221,2,0.07909624885484799,medium
5114547,5114546,49905,104.18875122070312,15.306249618530273,74.32728,0.0,15547.693,80397560.0,44926332928.0,0,48,35,0,0.7291666666666666,31242,31242,True,5417,4144,1,31242,5417,4144,104.192125,15.305625,31242,1,0.36844671428791487,high
