catchment_id,downstream_id,basin_id,longitude,latitude,upstream_area_km2,is_river_mouth,flow_status_row,flow_status_col,point_flow_status,nearest_water_distance_km,match_class
4937781,4939581,45635,94.4695816040039,51.84375,56744.648704,0,988,2966,2,0.304635718110835,on perennial
4522120,4522119,45635,71.27958679199219,37.99958419799805,63577.530368,0,2666,155,1,0.35023639286457614,on intermittent
4784778,4784777,45635,85.84791564941406,52.21291732788086,54149.103616,0,943,1920,2,0.44035820244628354,on perennial
4775819,4774020,45635,85.3004150390625,48.00541687011719,58276.110336,0,1453,1854,1,0.3615376122213245,on intermittent
5067405,5067406,45635,101.53458404541016,49.40041732788086,69364.146176,0,1284,3822,1,0.2834717450093716,on intermittent
4961186,4962985,45635,95.66374969482422,51.39958190917969,52718.579712,0,1042,3110,2,0.14918154353581622,on perennial
4939581,4939582,45635,94.4870834350586,51.8004150390625,56917.8112,0,993,2968,2,0.41369093949272745,on perennial
4522119,4523919,45635,71.30458068847656,38.04458236694336,63773.765632,0,2661,158,0,0.5051587866547232,near water
4536453,4536452,45635,72.03375244140625,44.6995849609375,53274.492928,0,1854,246,1,0.0884240323277859,on intermittent
4784777,4784776,45635,85.819580078125,52.299583435058594,57621.409792,0,933,1917,2,0.10748178065229567,on perennial
4774020,4772220,45635,85.24458312988281,47.99958419799805,58429.366272,0,1454,1847,2,0.21984732365162907,on perennial
5067406,5069206,45635,101.5995864868164,49.36958312988281,69569.871872,0,1288,3830,1,0.15112949182516583,on intermittent
4962985,4961185,45635,95.632080078125,51.42708206176758,52778.995712,0,1039,3106,2,0.406819332319063,on perennial
4523919,4523918,45635,71.31791687011719,38.09958267211914,63885.115392,0,2654,159,2,0.19921158327827457,on perennial
4536452,4532853,45635,71.92958068847656,44.6995849609375,53333.79072,0,1854,233,1,0.2681667324355603,on intermittent
4784776,4782976,45635,85.79624938964844,52.34791564941406,57658.519552,0,927,1914,2,0.11276565881070635,on perennial
4772220,4768619,45635,85.10041809082031,47.96208190917969,61888.380928,0,1459,1830,2,0.3408540643733073,on perennial
5069206,5071006,45635,101.71875,49.38041687011719,69632.958464,0,1287,3844,1,0.28068634236484113,on intermittent
4961185,4959385,45635,95.60041809082031,51.45375061035156,54437.654528,0,1035,3103,0,0.5010790995848766,near water
4523918,4523917,45635,71.37124633789062,38.241249084472656,66213.691392,0,2637,166,2,0.21902295665096627,on perennial
4532853,4531053,45635,71.79875183105469,44.672916412353516,55682.1504,0,1857,218,1,0.42954197406957845,on intermittent
4782976,4781175,45635,85.72374725341797,52.405418395996094,57867.53024,0,920,1905,2,0.234328264333831,on perennial
4768619,4770420,45635,85.02958679199219,47.96875,62508.40064,0,1458,1821,2,0.22470407756596736,on perennial
5071006,5072806,45635,101.79042053222656,49.39958190917969,71192.723456,0,1284,3853,1,0.37263205963816026,on intermittent
4959385,4957584,45635,95.52041625976562,51.49958419799805,54523.510784,0,1030,3093,2,0.14994365254980183,on perennial
