catchment_id,downstream_id,basin_id,longitude,latitude,upstream_area_km2,hyriv_id,distance_m,nearest_distance_m,second_distance_m,downstream_support,upstream_support,match_status
4775876,4777676,47328,85.39958190917969,42.34208297729492,17477.910528,,,,,0,0,no_candidate
4775886,4777686,47328,85.39958190917969,41.3345832824707,37672.566784,40316456.0,19538.25495229489,19538.25495229489,19631.044970018553,0,1,ambiguous
4775890,4777690,47328,85.39958190917969,40.991249084472656,362382.917632,40316457.0,16473.285614714907,16473.285614714907,16516.25572815857,1,1,ambiguous
4775893,4777693,47328,85.444580078125,40.67791748046875,176017.702912,40332888.0,8385.80298123312,8385.80298123312,9828.01630204597,1,1,topology_resolved
4775894,4775893,47328,85.35874938964844,40.66041564941406,170549.362688,40332888.0,15299.78348416708,15299.78348416708,15325.205778294307,1,1,ambiguous
4775895,4775894,47328,85.36541748046875,40.54375076293945,170476.25728,40337480.0,3701.5773313680147,3701.5773313680147,5838.0606554003025,1,1,candidate
4775990,4775990,47322,85.39458465576172,30.95708274841309,18885.300224,40646499.0,1707.450888123149,1707.450888123149,1707.450888123149,1,1,topology_resolved
4776007,4777807,47784,85.42791748046875,29.270416259765625,39207.104512,40717071.0,184.6886085321548,184.6886085321548,372.8300689302597,1,1,candidate
4776043,4777844,47784,85.4312515258789,25.58041763305664,767364.497408,40937846.0,92.21094846883096,92.21094846883096,4046.758095152468,0,1,candidate
4776091,4777891,47435,85.39958190917969,20.80291748046875,32251.234304,41168963.0,92.35215870293844,92.35215870293844,276.30546617152,1,1,candidate
4776096,4777896,47435,85.46875,20.367082595825195,131233.267712,41181016.0,126.65095627454467,126.65095627454467,472.5541418241269,1,1,candidate
4777542,4775743,45635,85.34041595458984,55.68041610717773,50238.73024,,,,,0,0,no_candidate
4777543,4779343,45635,85.5370864868164,55.68624877929688,49918.365696,,,,,0,0,no_candidate
4777549,4775750,45635,85.43958282470703,55.00041580200195,10591.128576,,,,,0,0,no_candidate
4777565,4775765,45635,85.4004135131836,53.4787483215332,10997.497856,,,,,0,0,no_candidate
4777574,4775774,45635,85.34708404541016,52.55208206176758,36509.98272,,,,,0,0,no_candidate
4777575,4775775,45635,85.34625244140625,52.45624923706055,58344.914944,,,,,0,0,no_candidate
4777619,4775820,45635,85.37791442871094,47.98041534423828,54456.635392,,,,,0,0,no_candidate
4777641,4775841,47744,85.3870849609375,45.81624984741211,13224.988672,,,,,0,0,no_candidate
4777642,4777641,47744,85.3870849609375,45.7720832824707,12856.54528,40163922.0,18798.730094034858,18798.730094034858,,0,0,candidate
4777645,4775844,47744,85.4004135131836,45.49458312988281,60727.488512,,,,,0,0,no_candidate
4777647,4775847,47744,85.32958221435547,45.270416259765625,51025.928192,,,,,0,0,no_candidate
4777676,4779476,47328,85.51708221435547,42.332916259765625,17589.30944,,,,,0,0,no_candidate
4777686,4779486,47328,85.51958465576172,41.34458160400391,37792.018432,,,,,0,0,no_candidate
4777690,4779490,47328,85.49958038330078,40.97624969482422,362548.953088,40316737.0,18284.290566843898,18284.290566843898,18501.64541462578,1,1,ambiguous
4777693,4779493,47328,85.52458190917969,40.68791580200195,176121.36448,40332888.0,2310.5036342913727,2310.5036342913727,3041.882782508799,1,1,candidate
4777790,4775990,47322,85.4312515258789,30.952083587646484,18232.602624,40646642.0,1441.839588910125,1441.839588910125,2761.4220884342217,0,0,candidate
4777807,4779607,47784,85.49958038330078,29.25124931335449,39619.305472,40717876.0,92.44271468026473,92.44271468026473,3446.5735715901583,1,1,candidate
4777844,4779645,47784,85.49958038330078,25.52291679382324,767459.917824,40943725.0,3696.482708797747,3696.482708797747,4126.974637494701,1,0,ambiguous
4777891,4777892,47435,85.43458557128906,20.778749465942383,32642.4064,41169646.0,252.7057414469324,252.7057414469324,1074.730869218562,1,1,candidate
4777892,4779692,47435,85.49958038330078,20.765417098999023,32783.28832,41170107.0,126.61775213673033,126.61775213673033,888.1818389907783,1,1,candidate
4777896,4779695,47435,85.49958038330078,20.37624931335449,131559.6288,41180794.0,253.45717064623858,253.45717064623858,1047.7277193649081,1,1,candidate
4779343,4777542,45635,85.50041961669922,55.69791793823242,50168.066048,,,,,0,0,no_candidate
4779375,4777575,45635,85.50041961669922,52.41208267211914,58215.247872,,,,,0,0,no_candidate
4779419,4777619,45635,85.50041961669922,48.01708221435547,54357.946368,,,,,0,0,no_candidate
4779443,4781243,47744,85.60208129882812,45.62541580200195,61187.223552,40163922.0,7139.2589795258955,7139.2589795258955,7766.635016166108,1,1,ambiguous
4779447,4777647,47744,85.49791717529297,45.27791595458984,41795.567616,,,,,0,0,no_candidate
4779476,4781277,47328,85.5754165649414,42.3004150390625,18340.118528,,,,,0,0,no_candidate
4779482,4781283,47328,85.60541534423828,41.71958160400391,10080.949248,,,,,0,0,no_candidate
4779486,4781286,47328,85.66958618164062,41.33041763305664,37867.925504,,,,,0,0,no_candidate
4779490,4781289,47328,85.58291625976562,40.99958419799805,364789.989376,40316737.0,14622.168371010157,14622.168371010157,14623.678632266501,1,1,ambiguous
4779492,4781292,47328,85.5995864868164,40.74541473388672,177623.629824,40329053.0,839.9583473936369,839.9583473936369,1779.8108041675596,1,1,candidate
4779493,4779492,47328,85.55458068847656,40.688751220703125,176259.416064,40332888.0,396.2707213425658,396.2707213425658,616.8378412996868,1,1,candidate
4779516,4781315,47328,85.5995864868164,38.376251220703125,26374.807552,,,,,0,0,no_candidate
4779517,4779516,47328,85.58374786376953,38.33791732788086,26210.510848,,,,,0,0,no_candidate
4779518,4779517,47328,85.5254135131836,38.1995849609375,26160.818176,,,,,0,0,no_candidate
4779607,4781407,47784,85.5995864868164,29.24041748046875,39914.901504,40718630.0,92.45664738657987,92.45664738657987,1189.8488304198825,1,1,candidate
4779645,4783244,47784,85.61458587646484,25.50291633605957,777139.126272,40942475.0,92.28039466076537,92.28039466076537,830.8902716075255,1,1,candidate
4779692,4781492,47435,85.5995864868164,20.75208282470703,32897.458176,41170480.0,0.05631192297502206,0.05631192297502206,763.024092244947,1,1,candidate
4779695,4781495,47435,85.63291931152344,20.452083587646484,132261.76512,41178996.0,189.64118439805324,189.64118439805324,1733.3893177545915,1,1,candidate
4781143,4777543,45635,85.60041809082031,55.66875076293945,49854.09536,,,,,0,0,no_candidate
4781144,4781143,45635,85.65791320800781,55.632083892822266,49495.269376,,,,,0,0,no_candidate
4781165,4777565,45635,85.56041717529297,53.45458221435547,10859.906048,,,,,0,0,no_candidate
4781173,4781174,45635,85.64958190917969,52.60041809082031,36375.851008,,,,,0,0,no_candidate
4781174,4777574,45635,85.54624938964844,52.58625030517578,36445.310976,,,,,0,0,no_candidate
4781175,4779375,45635,85.59208679199219,52.4154167175293,57955.28704,,,,,0,0,no_candidate
4781197,4782997,45635,85.70291900634766,50.23625183105469,10511.58528,,,,,0,0,no_candidate
4781219,4779419,45635,85.59375,48.00624847412109,52752.965632,,,,,0,0,no_candidate
4781242,4783042,47744,85.74541473388672,45.72041702270508,61376.67584,40162951.0,185.28263836777387,185.28263836777387,4739.872041345049,1,1,candidate
4781243,4781242,47744,85.62708282470703,45.70624923706055,61281.005568,40163781.0,565.4216942068236,565.4216942068236,1426.6206181862678,1,1,candidate
4781247,4779447,47744,85.52958679199219,45.27708435058594,41470.558208,,,,,0,0,no_candidate
4781277,4783077,47328,85.7129135131836,42.2470817565918,18563.764224,,,,,0,0,no_candidate
4781283,4781284,47328,85.69708251953125,41.59541702270508,10162.259968,,,,,0,0,no_candidate
4781284,4783084,47328,85.72208404541016,41.553749084472656,10836.608,,,,,0,0,no_candidate
4781286,4783086,47328,85.6995849609375,41.35708236694336,38043.426816,,,,,0,0,no_candidate
4781289,4783089,47328,85.73208618164062,41.06291580200195,364848.90624,40318229.0,2498.841214696701,2498.841214696701,6225.199358072585,1,1,candidate
4781292,4783091,47328,85.71708679199219,40.803749084472656,185583.435776,40326898.0,616.2093575754413,616.2093575754413,1422.1602040013781,1,1,candidate
4781315,4784914,47328,85.76958465576172,38.48374938964844,26416.52736,,,,,0,0,no_candidate
4781321,4779518,47328,85.6187515258789,37.97041702270508,24779.886592,,,,,0,0,no_candidate
4781407,4781408,47784,85.6129150390625,29.200416564941406,39986.327552,40721017.0,60.78158213322148,60.78158213322148,304.4798122370748,1,1,candidate
4781408,4783208,47784,85.6995849609375,29.18291664123535,40171.995136,40721394.0,184.72847271761117,184.72847271761117,305.25213405785655,1,1,candidate
4781491,4783291,47435,85.71541595458984,20.847915649414062,33337.370624,41167832.0,63.24338211680078,63.24338211680078,1327.0643474625222,1,1,candidate
4781492,4781491,47435,85.64541625976562,20.819583892822266,33134.927872,41168465.0,63.12740967365947,63.12740967365947,196.4904135422529,1,1,candidate
4781495,4783295,47435,85.74624633789062,20.451250076293945,132392.992768,41178646.0,885.6460549205675,885.6460549205675,1133.7852351852787,1,1,candidate
4782944,4781144,45635,85.7129135131836,55.60874938964844,48324.169728,,,,,0,0,no_candidate
4782974,4781173,45635,85.70958709716797,52.59958267211914,36225.82272,,,,,0,0,no_candidate
4782976,4781175,45635,85.72374725341797,52.405418395996094,57867.53024,,,,,0,0,no_candidate
4782981,4784781,45635,85.7995834350586,51.87874984741211,52877.541376,,,,,0,0,no_candidate
4782982,4782981,45635,85.77208709716797,51.82791519165039,52492.222464,,,,,0,0,no_candidate
4782983,4784783,45635,85.76541900634766,51.6995849609375,52252.8768,,,,,0,0,no_candidate
4782984,4782983,45635,85.75541687011719,51.64374923706055,52166.59456,,,,,0,0,no_candidate
4782997,4784797,45635,85.7995834350586,50.22541809082031,10739.075072,,,,,0,0,no_candidate
4783020,4781219,45635,85.7004165649414,47.99791717529297,52628.836352,,,,,0,0,no_candidate
4783042,4784842,47744,85.83958435058594,45.75791549682617,63571.759104,40162167.0,1157.6345995805589,1157.6345995805589,1574.4446905934096,1,1,candidate
4783048,4781247,47744,85.7179183959961,45.200416564941406,40646.094848,,,,,0,0,no_candidate
4783077,4786677,47328,85.81458282470703,42.216251373291016,18717.157376,,,,,0,0,no_candidate
4783084,4783085,47328,85.74708557128906,41.50041580200195,10924.776448,,,,,0,0,no_candidate
4783085,4784885,47328,85.80791473388672,41.44208526611328,10960.886784,,,,,0,0,no_candidate
4783086,4784886,47328,85.867919921875,41.39875030517578,38135.431168,,,,,0,0,no_candidate
4783089,4784889,47328,85.81041717529297,41.088748931884766,364914.638848,40318230.0,370.06668494090366,370.06668494090366,1088.0843276028202,1,1,candidate
4783091,4784892,47328,85.79374694824219,40.8004150390625,186170.81856,40326072.0,3143.6200285020527,3143.6200285020527,3886.944404039208,1,1,ambiguous
4783123,4781321,47328,85.69208526611328,37.7470817565918,24674.381824,,,,,0,0,no_candidate
4783207,4785007,47784,85.81375122070312,29.21208381652832,40341.93408,40719764.0,277.04467471828514,277.04467471828514,933.2987950604947,1,1,candidate
4783208,4783207,47784,85.77208709716797,29.199583053588867,40282.0096,40720627.0,184.7007451031715,184.7007451031715,974.9695136652825,1,1,candidate
4783244,4785044,47784,85.81375122070312,25.508750915527344,777328.132096,40941986.0,277.05266973083417,277.05266973083417,1368.6322586954282,1,1,candidate
4783291,4785091,47435,85.7995834350586,20.873748779296875,35277.443072,41167194.0,126.46174823652719,126.46174823652719,407.8963346049875,1,1,candidate
4783295,4785094,47435,85.83625030517578,20.50124931335449,133417.877504,41177563.0,368.95927510994557,368.95927510994557,3565.206505237772,1,1,candidate
4784744,4782944,45635,85.8012466430664,55.58124923706055,48148.832256,,,,,0,0,no_candidate
4784774,4782974,45635,85.78791809082031,52.58041763305664,35422.826496,,,,,0,0,no_candidate
4784776,4782976,45635,85.79624938964844,52.34791564941406,57658.519552,,,,,0,0,no_candidate
4784777,4784776,45635,85.819580078125,52.299583435058594,57621.409792,,,,,0,0,no_candidate
4784778,4784777,45635,85.84791564941406,52.21291732788086,54149.103616,,,,,0,0,no_candidate
4784780,4786579,45635,85.91291809082031,52.05541610717773,53972.160512,,,,,0,0,no_candidate
4784781,4784780,45635,85.82041931152344,51.95208358764648,52964.102144,,,,,0,0,no_candidate
4784783,4782982,45635,85.72958374023438,51.7287483215332,52403.986432,,,,,0,0,no_candidate
4784784,4782984,45635,85.81458282470703,51.59958267211914,50132.2752,,,,,0,0,no_candidate
4784797,4786597,45635,85.91874694824219,50.194583892822266,11420.194816,,,,,0,0,no_candidate
4784820,4783020,45635,85.77041625976562,47.99041748046875,50860.654592,,,,,0,0,no_candidate
4784842,4786641,47744,85.93624877929688,45.792083740234375,64318.144512,40160724.0,277.913305667739,277.913305667739,477.8145273778433,1,1,candidate
4784848,4783048,47744,85.72958374023438,45.1845817565918,40572.100608,,,,,0,0,no_candidate
4784885,4784886,47328,85.8687515258789,41.40041732788086,12655.90784,,,,,0,0,no_candidate
4784886,4786686,47328,85.89958190917969,41.32624816894531,50883.637248,,,,,0,0,no_candidate
4784889,4786689,47328,85.90958404541016,41.07791519165039,365001.015296,40318575.0,1017.843343157823,1017.843343157823,1396.1019604688286,1,1,candidate
4784892,4784892,47328,85.86125183105469,40.73958206176758,186222.313472,40325705.0,11782.992592585113,11782.992592585113,11833.106071061444,1,1,ambiguous
4784914,4788514,47328,85.89958190917969,38.53874969482422,26501.924864,,,,,0,0,no_candidate
4784924,4783123,47328,85.77458190917969,37.60874938964844,24607.676416,,,,,0,0,no_candidate
4785007,4785008,47784,85.8637466430664,29.192916870117188,40826.904576,40720832.0,123.08130098988201,123.08130098988201,2539.8697931825095,1,1,candidate
4785008,4786808,47784,85.91041564941406,29.17708396911621,41096.474624,40721396.0,0.07046939654674204,0.07046939654674204,1216.0035424902458,1,1,candidate
4785039,4786840,47784,85.91291809082031,26.021249771118164,12477.855744,40912840.0,373.3579101063355,373.3579101063355,757.1411051528722,1,0,candidate
4785044,4786845,47784,85.90291595458984,25.487916946411133,777453.305856,40944196.0,248.08716262144978,248.08716262144978,1739.0012604779733,1,1,candidate
4785046,4786847,47784,85.94291687011719,25.28874969482422,11448.451072,40956303.0,335.7301005779133,335.7301005779133,2678.3924406544384,1,0,candidate
4785091,4786891,47435,85.95291900634766,20.84708404541016,35380.465664,41167696.0,126.52395616431478,126.52395616431478,1911.1634918558882,1,1,candidate
4785094,4786895,47435,85.86708068847656,20.500415802001957,133606.35904,41177563.0,632.8259838082149,632.8259838082149,668.6950531782508,1,1,ambiguous
4786545,4784744,45635,85.91374969482422,55.49958419799805,47613.128704,,,,,0,0,no_candidate
4786546,4786545,45635,85.93708038330078,55.42291641235352,47342.22336,,,,,0,0,no_candidate
4786573,4786574,45635,85.96708679199219,52.60041809082031,35182.53056,,,,,0,0,no_candidate
4786574,4784774,45635,85.82958221435547,52.569583892822266,35321.335808,,,,,0,0,no_candidate
4786579,4784778,45635,85.9070816040039,52.09958267211914,54096.273408,,,,,0,0,no_candidate
4786584,4784784,45635,85.9004135131836,51.56874847412109,49942.577152,,,,,0,0,no_candidate
4786585,4786584,45635,85.94541931152344,51.50458526611328,49659.301888,,,,,0,0,no_candidate
4786586,4786585,45635,85.99958038330078,51.39958190917969,48922.97216,,,,,0,0,no_candidate
4786597,4786598,45635,85.95958709716797,50.19374847412109,11625.842688,,,,,0,0,no_candidate
4786598,4788397,45635,85.99958038330078,50.18541717529297,11979.958272,,,,,0,0,no_candidate
4786620,4784820,45635,85.9004135131836,47.950416564941406,50195.918848,,,,,0,0,no_candidate
4786641,4786641,47744,85.92124938964844,45.81208419799805,80090.447872,40160724.0,2618.9698867274524,2618.9698867274524,2618.9698867274524,1,1,topology_resolved
4786642,4786641,47744,85.9437484741211,45.79375076293945,14154.509312,40160724.0,265.59169288647774,265.59169288647774,1076.5446371535743,1,0,candidate
4786648,4784848,47744,85.85208129882812,45.174583435058594,40508.039168,,,,,0,0,no_candidate
4786677,4790277,47328,86.069580078125,42.26541519165039,18977.42336,,,,,0,0,no_candidate
4786684,4786685,47328,85.9695816040039,41.43624877929688,44193.230848,,,,,0,0,no_candidate
4786685,4788484,47328,85.99958038330078,41.41958236694336,44637.097984,,,,,0,0,no_candidate
4786686,4788486,47328,86.069580078125,41.31874847412109,50952.163328,,,,,0,0,no_candidate
4786689,4788489,47328,85.99958038330078,41.05875015258789,365089.226752,40318467.0,2035.995437327332,2035.995437327332,4132.5799305443,1,1,candidate
4786724,4784924,47328,85.9004135131836,37.50208282470703,24008.097792,,,,,0,0,no_candidate
4786808,4788608,47784,86.0120849609375,29.16625022888184,41730.060288,40721976.0,184.7562003531117,184.7562003531117,674.2062776118106,1,1,candidate
4786826,4788626,47784,85.99958038330078,27.33625030517578,10155.619328,40833338.0,92.37450477620202,92.37450477620202,861.7640071904917,1,0,candidate
4786840,4788640,47784,85.99958038330078,25.96875,12579.050496,40917302.0,461.61450882973816,461.61450882973816,3752.84178277969,1,1,candidate
4786842,4788644,47784,86.02124786376953,25.72875022888184,10005.511168,40929488.0,371.6910461467304,371.6910461467304,930.0120694719683,1,0,candidate
4786845,4788646,47784,85.99041748046875,25.40041732788086,779832.983552,40948820.0,503.1842027164757,503.1842027164757,1301.3998689929374,1,1,candidate
4786847,4786848,47784,85.95458221435547,25.19791603088379,12424.150016,40960741.0,435.02478816245286,435.02478816245286,2672.0280283364286,1,1,candidate
4786848,4788647,47784,85.99041748046875,25.199583053588867,14004.866048,40960486.0,84.07069195350361,84.07069195350361,819.4917358440499,1,1,candidate
4786891,4788691,47435,85.99958038330078,20.889583587646484,35900.092416,41166719.0,0.02815646650661544,0.02815646650661544,693.9514242243063,1,1,candidate
4786895,4788695,47435,85.99958038330078,20.44541549682617,134328.516608,41178884.0,276.9042998394451,276.9042998394451,326.826091362022,1,1,ambiguous
4788346,4786546,45635,85.97541809082031,55.39041519165039,47229.05088,,,,,0,0,no_candidate
4788373,4786573,45635,85.99791717529297,52.60958480834961,32921.581568,,,,,0,0,no_candidate
4788386,4786586,45635,85.99041748046875,51.37458419799805,47946.743808,,,,,0,0,no_candidate
4788387,4788386,45635,86.04125213623047,51.299583435058594,47730.655232,,,,,0,0,no_candidate
4788397,4788398,45635,86.02708435058594,50.14875030517578,12053.761024,,,,,0,0,no_candidate
4788398,4790198,45635,86.13958740234375,50.13624954223633,12273.183744,,,,,0,0,no_candidate
4788420,4786620,45635,85.97958374023438,47.9495849609375,49468.899328,,,,,0,0,no_candidate
4788442,4786642,47744,86.00791931152344,45.80541610717773,12506.328064,40160340.0,3094.9807785469147,3094.9807785469147,4033.647179166629,0,1,candidate
4788448,4786648,47744,85.92958068847656,45.17291641235352,40442.331136,,,,,0,0,no_candidate
4788449,4788448,47744,86.02874755859375,45.09958267211914,40378.601472,,,,,0,0,no_candidate
4788483,4786684,47328,85.98625183105469,41.58541488647461,44056.69888,,,,,0,0,no_candidate
4788484,4788485,47328,86.0320816040039,41.43041610717773,44749.836288,,,,,0,0,no_candidate
4788485,4790286,47328,86.05791473388672,41.40041732788086,44868.837376,,,,,0,0,no_candidate
4788486,4788487,47328,86.07875061035156,41.27124786376953,51089.526784,,,,,0,0,no_candidate
4788487,4790287,47328,86.0995864868164,41.25458526611328,51187.871744,40318467.0,19379.797553040087,19379.797553040087,19712.852533642854,0,0,ambiguous
4788489,4790289,47328,86.10874938964844,41.05291748046875,365175.406592,40319384.0,1452.3142354450792,1452.3142354450792,1825.3864177488877,0,1,candidate
4788514,4792113,47328,86.16958618164062,38.60708236694336,27462.084608,,,,,0,0,no_candidate
4788524,4786724,47328,85.98625183105469,37.52708435058594,23774.191616,,,,,0,0,no_candidate
4788608,4790408,47784,86.0995864868164,29.16708374023437,41981.140992,40721785.0,184.68580001519067,184.68580001519067,674.0291207261268,1,1,candidate
4788626,4788627,47784,86.0687484741211,27.29125022888184,10246.095872,40836335.0,184.70553881696605,184.70553881696605,451.8219970969236,1,1,candidate
4788627,4790427,47784,86.1120834350586,27.27291679382324,10337.938432,40837415.0,184.58472753987013,184.58472753987013,247.52531520580627,1,1,candidate
4788640,4788641,47784,86.08457946777344,25.84541702270508,12645.121024,40922593.0,248.0460340602694,248.0460340602694,810.4491543379147,1,1,candidate
4788641,4792242,47784,86.0995864868164,25.84291648864746,12762.856448,40923082.0,92.34105322567846,92.34105322567846,592.3503646517408,1,1,candidate
4788644,4790444,47784,86.09208679199219,25.55291748046875,10061.466624,40940046.0,248.42724446192705,248.42724446192705,268.01673507786506,1,1,ambiguous
4788646,4790446,47784,86.0995864868164,25.332916259765625,779967.85664,40951961.0,276.9897910307477,276.9897910307477,1044.4688191066225,1,1,candidate
4788647,4790447,47784,86.12708282470703,25.23208236694336,14154.293248,40959284.0,62.0055592072132,62.0055592072132,1375.9320491541785,1,1,candidate
4788691,4790490,47435,86.10541534423828,20.89125061035156,36009.050112,41166327.0,184.59358619516357,184.59358619516357,204.0010840686185,1,1,ambiguous
4788695,4790495,47435,86.0995864868164,20.46708297729492,134412.886016,41178536.0,0.2113822367094536,0.2113822367094536,253.7982622301274,1,1,candidate
4790146,4788346,45635,86.09708404541016,55.36125183105469,46686.0032,,,,,0,0,no_candidate
4790174,4788373,45635,86.132080078125,52.6037483215332,32872.030208,,,,,0,0,no_candidate
4790188,4788387,45635,86.08208465576172,51.19791793823242,47379.787776,,,,,0,0,no_candidate
4790189,4791988,45635,86.14875030517578,51.1037483215332,46837.977088,,,,,0,0,no_candidate
4790198,4791998,45635,86.22291564941406,50.133750915527344,13329.85344,,,,,0,0,no_candidate
4790221,4788420,45635,86.10541534423828,47.903751373291016,49359.536128,,,,,0,0,no_candidate
4790241,4788442,47744,86.09124755859375,45.80791473388672,12390.905856,40160340.0,9525.692887204363,9525.692887204363,10514.026408630105,1,1,topology_resolved
4790249,4788449,47744,86.10041809082031,45.01791763305664,40295.66976,,,,,0,0,no_candidate
4790250,4790249,47744,86.13958740234375,44.99958419799805,40202.887168,,,,,0,0,no_candidate
4790277,4792077,47328,86.20375061035156,42.23374938964844,19116.439552,,,,,0,0,no_candidate
4790282,4788483,47328,86.10624694824219,41.700416564941406,43942.776832,,,,,0,0,no_candidate
4790286,4792086,47328,86.19708251953125,41.325416564941406,44922.482688,,,,,0,0,no_candidate
4790287,4792087,47328,86.2245864868164,41.2620849609375,51285.979136,,,,,0,0,no_candidate
4790289,4792089,47328,86.1995849609375,41.02791595458984,365918.519296,40323114.0,140.30300911931607,140.30300911931607,670.3784826322697,1,0,candidate
4790324,4788524,47328,86.10041809082031,37.56458282470703,23460.706304,,,,,0,0,no_candidate
4790408,4792208,47784,86.1995849609375,29.18375015258789,42217.222144,40721207.0,60.81470224821721,60.81470224821721,321.1289171432101,1,1,candidate
4790427,4792227,47784,86.20375061035156,27.25208282470703,10494.968832,40838544.0,0.05635956166444265,0.05635956166444265,247.5210892535419,1,1,candidate
4790444,4799445,47784,86.26958465576172,25.522083282470703,13549.453312,40941993.0,92.32290584389412,92.32290584389412,347.4217419127257,1,1,candidate
4790446,4792246,47784,86.22041320800781,25.33625030517578,780094.99648,40952232.0,553.9232063556582,553.9232063556582,807.040138204596,1,1,candidate
4790447,4792247,47784,86.20791625976562,25.2237491607666,16828.295168,40958807.0,372.74094991255174,372.74094991255174,594.9563305995351,1,1,candidate
4790471,4792271,47784,86.2370834350586,22.82041549682617,12678.255616,41088912.0,62.82556824040021,62.82556824040021,313.7914436565539,1,0,candidate
4790490,4790491,47435,86.17375183105469,20.85375022888184,36332.150784,41167315.0,276.7625304614442,276.7625304614442,1415.1247181497995,1,1,candidate
4790491,4792291,47435,86.20124816894531,20.852916717529297,36428.587008,41167701.0,0.15232310430170012,0.15232310430170012,1139.4773847794597,1,1,candidate
4790495,4792295,47435,86.25458526611328,20.464582443237305,134467.436544,41178538.0,126.33801649730968,126.33801649730968,608.4287989723163,1,1,candidate
4791946,4790146,45635,86.2004165649414,55.37541580200195,46615.089152,,,,,0,0,no_candidate
4791947,4791946,45635,86.21875,55.34541702270508,46022.426624,,,,,0,0,no_candidate
4791948,4793748,45635,86.3445816040039,55.151248931884766,45656.8832,,,,,0,0,no_candidate
4791974,4790174,45635,86.16291809082031,52.54875183105469,32822.409216,,,,,0,0,no_candidate
4791975,4791974,45635,86.21541595458984,52.51874923706055,32766.60736,,,,,0,0,no_candidate
4791988,4790188,45635,86.17292022705078,51.13624954223633,47134.502912,,,,,0,0,no_candidate
4791989,4790189,45635,86.2004165649414,51.06458282470703,46718.918656,,,,,0,0,no_candidate
4791990,4791989,45635,86.23374938964844,51.00958251953125,46610.219008,,,,,0,0,no_candidate
4791991,4791990,45635,86.2870864868164,50.9495849609375,46391.693312,,,,,0,0,no_candidate
4791998,4793798,45635,86.32875061035156,50.15874862670898,13404.381184,,,,,0,0,no_candidate
4792021,4790221,45635,86.2004165649414,47.85708236694336,42815.864832,,,,,0,0,no_candidate
4792041,4790241,47744,86.2004165649414,45.88124847412109,11687.789568,40160340.0,19642.217004693528,19642.217004693528,,1,0,candidate
4792050,4790250,47744,86.16458129882812,44.97458267211914,39470.596096,,,,,0,0,no_candidate
4792077,4793878,47328,86.27458190917969,42.19374847412109,25799.708672,,,,,0,0,no_candidate
4792081,4792082,47328,86.19541931152344,41.82208251953125,43823.726592,,,,,0,0,no_candidate
4792082,4790282,47328,86.15791320800781,41.73458480834961,43872.48128,,,,,0,0,no_candidate
4792086,4793887,47328,86.33541870117188,41.24208450317383,44976.06656,,,,,0,0,no_candidate
4792087,4793887,47328,86.305419921875,41.23958206176758,51384.832,,,,,0,0,no_candidate
4792089,4793889,47328,86.31124877929688,41.049583435058594,365993.361408,40319803.0,2055.2291174516845,2055.2291174516845,2260.0598625465395,1,1,ambiguous
4792113,4795713,47328,86.2995834350586,38.64291763305664,27879.872512,,,,,0,0,no_candidate
4792123,4790324,47328,86.18458557128906,37.60874938964844,23274.133504,,,,,0,0,no_candidate
4792207,4794007,47784,86.3637466430664,29.209583282470703,42907.328512,40720630.0,92.37166873083518,92.37166873083518,3089.3078471158115,1,1,candidate
4792208,4792207,47784,86.2379150390625,29.199583053588867,42754.166784,40720629.0,184.7007451031715,184.7007451031715,704.9332479154397,1,1,candidate
4792227,4794027,47784,86.2995834350586,27.237916946411133,11624.211456,40839631.0,184.64781519327158,184.64781519327158,1108.1814200704148,1,1,candidate
4792242,4794042,47784,86.33958435058594,25.72958374023437,12832.425984,40929250.0,277.00469356946905,277.00469356946905,501.4617093196449,1,1,candidate
4792246,4794046,47784,86.2995834350586,25.327083587646484,780230.066176,40953269.0,461.546040243423,461.546040243423,2724.179845216425,1,1,candidate
4792247,4795846,47784,86.36958312988281,25.306249618530277,17005.17376,40954017.0,62.11410177814958,62.11410177814958,570.7600616005119,1,1,candidate
4792271,4792272,47784,86.2870864868164,22.800416946411133,12829.16864,41090022.0,0.25734614913712067,0.25734614913712067,2258.6222857897574,1,1,candidate
4792272,4794072,47784,86.31291961669922,22.772083282470703,12880.693248,41091081.0,125.71905475905054,125.71905475905054,406.7540761248092,1,1,candidate
4792290,4794091,47435,86.2562484741211,20.90041732788086,10024.692736,41165701.0,2433.9264824733114,2433.9264824733114,2433.9264824733114,0,0,ambiguous
4792291,4794092,47435,86.28958129882812,20.78958320617676,36488.208384,41169311.0,0.16395782423165225,0.16395782423165225,0.21229062761062464,1,1,ambiguous
4792295,4795895,47435,86.36958312988281,20.457916259765625,134521.561088,41178408.0,738.1123828531876,738.1123828531876,903.8544648977555,1,1,ambiguous
4793747,4791947,45635,86.25875091552734,55.26791763305664,45892.386816,,,,,0,0,no_candidate
4793748,4793747,45635,86.34375,55.1995849609375,45830.16448,,,,,0,0,no_candidate
4793749,4791948,45635,86.31208038330078,55.09958267211914,45526.95808,,,,,0,0,no_candidate
4793773,4793774,45635,86.33374786376953,52.5845832824707,32122.1632,,,,,0,0,no_candidate
4793774,4791975,45635,86.3004150390625,52.512916564941406,32615.399424,,,,,0,0,no_candidate
4793791,4791991,45635,86.3237533569336,50.905418395996094,46295.113728,,,,,0,0,no_candidate
